meter_id,date,kwh_consumed
MTR-00058,2025-01-21,352.42
MTR-00058,2025-01-22,339.05
MTR-00058,2025-01-23,361.49
MTR-00058,2025-01-24,335.41
MTR-00058,2025-01-25,299.03
MTR-00058,2025-01-26,326.09
MTR-00058,2025-01-27,385.95
MTR-00058,2025-01-28,366.66
MTR-00058,2025-01-29,331.33
MTR-00058,2025-01-30,350.34
MTR-00058,2025-01-31,364.23
MTR-00058,2025-02-01,289.25
MTR-00058,2025-02-02,350.57
MTR-00058,2025-02-03,341.4
MTR-00058,2025-02-04,363.26
MTR-00058,2025-02-05,311.07
MTR-00058,2025-02-06,390.78
MTR-00058,2025-02-07,407.81
MTR-00058,2025-02-08,283.14
MTR-00058,2025-02-09,271.0
MTR-00058,2025-02-10,369.65
MTR-00058,2025-02-11,419.28
MTR-00058,2025-02-12,323.31
MTR-00058,2025-02-13,354.74
MTR-00058,2025-02-14,373.15
MTR-00058,2025-02-15,312.1
MTR-00058,2025-02-16,321.5
MTR-00058,2025-02-17,405.12
MTR-00058,2025-02-18,394.38
MTR-00058,2025-02-19,355.35
MTR-00058,2025-02-20,324.42
MTR-00058,2025-02-21,397.52
MTR-00058,2025-02-22,302.99
MTR-00058,2025-02-23,313.14
MTR-00058,2025-02-24,392.17
MTR-00058,2025-02-25,397.27
MTR-00058,2025-02-26,390.64
MTR-00058,2025-02-27,416.55
MTR-00058,2025-02-28,285.42
MTR-00058,2025-03-01,311.24
MTR-00058,2025-03-02,296.17
MTR-00058,2025-03-03,340.29
MTR-00058,2025-03-04,350.27
MTR-00058,2025-03-05,351.51
MTR-00058,2025-03-06,374.71
MTR-00058,2025-03-07,384.81
MTR-00058,2025-03-08,286.5
MTR-00058,2025-03-09,335.23
MTR-00058,2025-03-10,397.66
MTR-00058,2025-03-11,298.37
MTR-00058,2025-03-12,386.21
MTR-00058,2025-03-13,355.25
MTR-00058,2025-03-14,408.17
MTR-00058,2025-03-15,312.3
MTR-00058,2025-03-16,294.58
MTR-00058,2025-03-17,337.68
MTR-00058,2025-03-18,373.52
MTR-00058,2025-03-19,356.27
MTR-00058,2025-03-20,330.53
MTR-00058,2025-03-21,322.92
MTR-00058,2025-03-22,321.51
MTR-00058,2025-03-23,277.8
MTR-00058,2025-03-24,302.57
MTR-00058,2025-03-25,399.45
MTR-00058,2025-03-26,341.45
MTR-00058,2025-03-27,383.2
MTR-00058,2025-03-28,373.44
MTR-00058,2025-03-29,297.58
MTR-00058,2025-03-30,351.12
MTR-00058,2025-03-31,388.13
MTR-00058,2025-04-01,366.43
MTR-00058,2025-04-02,344.01
MTR-00058,2025-04-03,385.6
MTR-00058,2025-04-04,390.37
MTR-00058,2025-04-05,315.15
MTR-00058,2025-04-06,312.07
MTR-00058,2025-04-07,387.99
MTR-00058,2025-04-08,365.66
MTR-00058,2025-04-09,346.69
MTR-00058,2025-04-10,328.77
MTR-00058,2025-04-11,365.78
MTR-00058,2025-04-12,278.72
MTR-00058,2025-04-13,331.89
MTR-00058,2025-04-14,365.62
MTR-00058,2025-04-15,395.12
MTR-00058,2025-04-16,375.25
MTR-00058,2025-04-17,382.86
MTR-00058,2025-04-18,348.62
MTR-00058,2025-04-19,308.82
MTR-00058,2025-04-20,318.33
MTR-00058,2025-04-21,370.96
MTR-00058,2025-04-22,369.59
MTR-00058,2025-04-23,336.97
MTR-00058,2025-04-24,315.84
MTR-00058,2025-04-25,334.92
MTR-00058,2025-04-26,251.07
MTR-00058,2025-04-27,271.1
MTR-00058,2025-04-28,375.74
MTR-00058,2025-04-29,358.51
MTR-00058,2025-04-30,343.32
MTR-00058,2025-05-01,357.69
MTR-00058,2025-05-02,309.71
MTR-00058,2025-05-03,308.45
MTR-00058,2025-05-04,279.17
MTR-00058,2025-05-05,401.17
MTR-00058,2025-05-06,381.85
MTR-00058,2025-05-07,379.0
MTR-00058,2025-05-08,368.11
MTR-00058,2025-05-09,383.92
MTR-00058,2025-05-10,307.58
MTR-00058,2025-05-11,289.78
MTR-00058,2025-05-12,378.58
MTR-00058,2025-05-13,392.89
MTR-00058,2025-05-14,335.47
MTR-00058,2025-05-15,319.54
MTR-00058,2025-05-16,417.81
MTR-00058,2025-05-17,342.45
MTR-00058,2025-05-18,308.78
MTR-00058,2025-05-19,301.68
MTR-00058,2025-05-20,369.79
MTR-00058,2025-05-21,434.4
MTR-00058,2025-05-22,380.88
MTR-00058,2025-05-23,378.04
MTR-00058,2025-05-24,305.82
MTR-00058,2025-05-25,318.55
MTR-00058,2025-05-26,379.74
MTR-00058,2025-05-27,365.66
MTR-00058,2025-05-28,354.68
MTR-00058,2025-05-29,365.65
MTR-00058,2025-05-30,364.03
MTR-00058,2025-05-31,257.81
MTR-00058,2025-06-01,359.84
MTR-00058,2025-06-02,375.48
MTR-00058,2025-06-03,392.95
MTR-00058,2025-06-04,367.05
MTR-00058,2025-06-05,343.89
MTR-00058,2025-06-06,384.87
MTR-00058,2025-06-07,266.27
MTR-00058,2025-06-08,318.77
MTR-00058,2025-06-09,383.63
MTR-00058,2025-06-10,354.91
MTR-00058,2025-06-11,371.19
MTR-00058,2025-06-12,300.97
MTR-00058,2025-06-13,371.91
MTR-00058,2025-06-14,294.41
MTR-00058,2025-06-15,314.63
MTR-00058,2025-06-16,354.44
MTR-00058,2025-06-17,353.8
MTR-00058,2025-06-18,370.17
MTR-00058,2025-06-19,346.28
MTR-00058,2025-06-20,351.89
MTR-00058,2025-06-21,347.33
MTR-00058,2025-06-22,330.82
MTR-00058,2025-06-23,347.58
MTR-00058,2025-06-24,352.63
MTR-00058,2025-06-25,336.55
MTR-00058,2025-06-26,343.03
MTR-00058,2025-06-27,343.99
MTR-00058,2025-06-28,301.93
MTR-00058,2025-06-29,254.63
MTR-00059,2025-01-01,70.03
MTR-00059,2025-01-02,67.0
MTR-00059,2025-01-03,60.46
MTR-00059,2025-01-04,61.65
MTR-00059,2025-01-05,55.82
MTR-00059,2025-01-06,67.33
MTR-00059,2025-01-07,54.51
MTR-00059,2025-01-08,57.88
MTR-00059,2025-01-09,59.29
MTR-00059,2025-01-10,64.27
MTR-00059,2025-01-11,52.33
MTR-00059,2025-01-12,59.53
MTR-00059,2025-01-13,58.56
MTR-00059,2025-01-14,64.2
MTR-00059,2025-01-15,60.5
MTR-00059,2025-01-16,73.19
MTR-00059,2025-01-17,69.9
MTR-00059,2025-01-18,50.3
MTR-00059,2025-01-19,49.94
MTR-00059,2025-01-20,70.89
MTR-00059,2025-01-21,63.03
MTR-00059,2025-01-22,66.51
MTR-00059,2025-01-23,58.85
MTR-00059,2025-01-24,63.33
MTR-00059,2025-01-25,54.36
MTR-00059,2025-01-26,55.87
MTR-00059,2025-01-27,61.25
MTR-00059,2025-01-28,66.54
MTR-00059,2025-01-29,64.37
MTR-00059,2025-01-30,64.88
MTR-00059,2025-01-31,70.88
MTR-00059,2025-02-01,55.96
MTR-00059,2025-02-02,54.48
MTR-00059,2025-02-03,60.15
MTR-00059,2025-02-04,66.61
MTR-00059,2025-02-05,69.82
MTR-00059,2025-02-06,64.35
MTR-00059,2025-02-07,69.87
MTR-00059,2025-02-08,56.83
MTR-00059,2025-02-09,55.93
MTR-00059,2025-02-10,67.57
MTR-00059,2025-02-11,59.28
MTR-00059,2025-02-12,63.72
MTR-00059,2025-02-13,63.94
MTR-00059,2025-02-14,64.9
MTR-00059,2025-02-15,63.68
MTR-00059,2025-02-16,56.31
MTR-00059,2025-02-17,58.8
MTR-00059,2025-02-18,62.76
MTR-00059,2025-02-19,65.74
MTR-00059,2025-02-20,66.62
MTR-00059,2025-02-21,52.9
MTR-00059,2025-02-22,58.23
MTR-00059,2025-02-23,58.45
MTR-00059,2025-02-24,60.71
MTR-00059,2025-02-25,70.49
MTR-00059,2025-02-26,65.07
MTR-00059,2025-02-27,61.65
MTR-00059,2025-02-28,60.5
MTR-00059,2025-03-01,58.32
MTR-00059,2025-03-02,53.93
MTR-00059,2025-03-03,67.5
MTR-00059,2025-03-04,60.47
MTR-00059,2025-03-05,64.65
MTR-00059,2025-03-06,68.4
MTR-00059,2025-03-07,72.11
MTR-00059,2025-03-08,61.84
MTR-00059,2025-03-09,61.23
MTR-00059,2025-03-10,80.02
MTR-00059,2025-03-11,67.78
MTR-00059,2025-03-12,60.5
MTR-00059,2025-03-13,63.49
MTR-00059,2025-03-14,72.73
MTR-00059,2025-03-15,53.45
MTR-00059,2025-03-16,44.48
MTR-00059,2025-03-17,65.07
MTR-00059,2025-03-18,70.9
MTR-00059,2025-03-19,63.49
MTR-00059,2025-03-20,73.12
MTR-00059,2025-03-21,76.56
MTR-00059,2025-03-22,57.65
MTR-00059,2025-03-23,66.08
MTR-00059,2025-03-24,78.04
MTR-00059,2025-03-25,74.84
MTR-00059,2025-03-26,71.17
MTR-00059,2025-03-27,68.57
MTR-00059,2025-03-28,68.09
MTR-00059,2025-03-29,56.28
MTR-00059,2025-03-30,59.2
MTR-00059,2025-03-31,56.59
MTR-00059,2025-04-01,75.17
MTR-00059,2025-04-02,77.92
MTR-00059,2025-04-03,56.27
MTR-00059,2025-04-04,70.83
MTR-00059,2025-04-05,63.44
MTR-00059,2025-04-06,57.25
MTR-00059,2025-04-07,64.67
MTR-00059,2025-04-08,67.64
MTR-00059,2025-04-09,68.05
MTR-00059,2025-04-10,60.29
MTR-00059,2025-04-11,72.12
MTR-00059,2025-04-12,54.96
MTR-00059,2025-04-13,53.8
MTR-00059,2025-04-14,63.62
MTR-00059,2025-04-15,66.63
MTR-00059,2025-04-16,63.99
MTR-00059,2025-04-17,63.86
MTR-00059,2025-04-18,63.9
MTR-00059,2025-04-19,58.04
MTR-00059,2025-04-20,54.06
MTR-00059,2025-04-21,62.03
MTR-00059,2025-04-22,75.83
MTR-00059,2025-04-23,65.32
MTR-00059,2025-04-24,75.17
MTR-00059,2025-04-25,77.89
MTR-00059,2025-04-26,53.54
MTR-00059,2025-04-27,56.75
MTR-00059,2025-04-28,63.9
MTR-00059,2025-04-29,67.67
MTR-00059,2025-04-30,66.66
MTR-00059,2025-05-01,61.49
MTR-00059,2025-05-02,66.81
MTR-00059,2025-05-03,60.68
MTR-00059,2025-05-04,55.35
MTR-00059,2025-05-05,61.49
MTR-00059,2025-05-06,64.71
MTR-00059,2025-05-07,69.31
MTR-00059,2025-05-08,63.99
MTR-00059,2025-05-09,57.35
MTR-00059,2025-05-10,55.51
MTR-00059,2025-05-11,53.14
MTR-00059,2025-05-12,63.22
MTR-00059,2025-05-13,67.45
MTR-00059,2025-05-14,65.38
MTR-00059,2025-05-15,59.55
MTR-00059,2025-05-16,74.87
MTR-00059,2025-05-17,57.44
MTR-00059,2025-05-18,54.64
MTR-00059,2025-05-19,53.75
MTR-00059,2025-05-20,69.57
MTR-00059,2025-05-21,67.9
MTR-00059,2025-05-22,57.99
MTR-00059,2025-05-23,67.77
MTR-00059,2025-05-24,57.49
MTR-00059,2025-05-25,56.96
MTR-00059,2025-05-26,65.3
MTR-00059,2025-05-27,70.81
MTR-00059,2025-05-28,68.93
MTR-00059,2025-05-29,63.6
MTR-00059,2025-05-30,63.43
MTR-00059,2025-05-31,48.69
MTR-00059,2025-06-01,49.23
MTR-00059,2025-06-02,64.61
MTR-00059,2025-06-03,69.71
MTR-00059,2025-06-04,60.89
MTR-00059,2025-06-05,68.79
MTR-00059,2025-06-06,66.26
MTR-00059,2025-06-07,51.89
MTR-00059,2025-06-08,55.67
MTR-00059,2025-06-09,65.24
MTR-00059,2025-06-10,61.11
MTR-00059,2025-06-11,68.1
MTR-00059,2025-06-12,69.77
MTR-00059,2025-06-13,63.33
MTR-00059,2025-06-14,50.23
MTR-00059,2025-06-15,59.4
MTR-00059,2025-06-16,56.97
MTR-00059,2025-06-17,66.14
MTR-00059,2025-06-18,60.22
MTR-00059,2025-06-19,58.46
MTR-00059,2025-06-20,61.79
MTR-00059,2025-06-21,54.91
MTR-00059,2025-06-22,50.35
MTR-00059,2025-06-23,57.51
MTR-00059,2025-06-24,55.23
MTR-00059,2025-06-25,72.27
MTR-00059,2025-06-26,66.06
MTR-00059,2025-06-27,60.1
MTR-00059,2025-06-28,56.27
MTR-00059,2025-06-29,54.5
MTR-00060,2025-01-01,244.62
MTR-00060,2025-01-02,212.72
MTR-00060,2025-01-03,248.51
MTR-00060,2025-01-04,223.49
MTR-00060,2025-01-05,208.71
MTR-00060,2025-01-06,253.55
MTR-00060,2025-01-07,237.25
MTR-00060,2025-01-08,226.93
MTR-00060,2025-01-09,239.67
MTR-00060,2025-01-10,265.32
MTR-00060,2025-01-11,215.33
MTR-00060,2025-01-12,195.07
MTR-00060,2025-01-13,255.88
MTR-00060,2025-01-14,263.7
MTR-00060,2025-01-15,241.94
MTR-00060,2025-01-16,257.29
MTR-00060,2025-01-17,257.64
MTR-00060,2025-01-18,200.43
MTR-00060,2025-01-19,194.47
MTR-00060,2025-01-20,260.17
MTR-00060,2025-01-21,272.77
MTR-00060,2025-01-22,216.04
MTR-00060,2025-01-23,212.17
MTR-00060,2025-01-24,218.34
MTR-00060,2025-01-25,202.72
MTR-00060,2025-01-26,216.42
MTR-00060,2025-01-27,267.27
MTR-00060,2025-01-28,244.43
MTR-00060,2025-01-29,248.4
MTR-00060,2025-01-30,237.06
MTR-00060,2025-01-31,251.32
MTR-00060,2025-02-01,217.34
MTR-00060,2025-02-02,199.33
MTR-00060,2025-02-03,228.03
MTR-00060,2025-02-04,240.64
MTR-00060,2025-02-05,250.77
MTR-00060,2025-02-06,254.13
MTR-00060,2025-02-07,233.1
MTR-00060,2025-02-08,205.36
MTR-00060,2025-02-09,206.76
MTR-00060,2025-02-10,231.07
MTR-00060,2025-02-11,246.0
MTR-00060,2025-02-12,272.03
MTR-00060,2025-02-13,288.03
MTR-00060,2025-02-14,259.38
MTR-00060,2025-02-15,181.71
MTR-00060,2025-02-16,202.1
MTR-00060,2025-02-17,220.82
MTR-00060,2025-02-18,251.73
MTR-00060,2025-02-19,257.4
MTR-00060,2025-02-20,216.93
MTR-00060,2025-02-21,277.4
MTR-00060,2025-02-22,192.26
MTR-00060,2025-02-23,218.43
MTR-00060,2025-02-24,277.31
MTR-00060,2025-02-25,253.05
MTR-00060,2025-02-26,235.67
MTR-00060,2025-02-27,234.69
MTR-00060,2025-02-28,253.94
MTR-00060,2025-03-01,226.02
MTR-00060,2025-03-02,218.52
MTR-00060,2025-03-03,234.7
MTR-00060,2025-03-04,247.3
MTR-00060,2025-03-05,232.34
MTR-00060,2025-03-06,232.23
MTR-00060,2025-03-07,231.35
MTR-00060,2025-03-08,206.76
MTR-00060,2025-03-09,212.32
MTR-00060,2025-03-10,194.59
MTR-00060,2025-03-11,252.22
MTR-00060,2025-03-12,256.91
MTR-00060,2025-03-13,236.55
MTR-00060,2025-03-14,250.58
MTR-00060,2025-03-15,215.09
MTR-00060,2025-03-16,232.75
MTR-00060,2025-03-17,219.6
MTR-00060,2025-03-18,224.15
MTR-00060,2025-03-19,261.85
MTR-00060,2025-03-20,264.07
MTR-00060,2025-03-21,262.04
MTR-00060,2025-03-22,222.58
MTR-00060,2025-03-23,188.25
MTR-00060,2025-03-24,288.33
MTR-00060,2025-03-25,271.65
MTR-00060,2025-03-26,221.82
MTR-00060,2025-03-27,246.1
MTR-00060,2025-03-28,245.04
MTR-00060,2025-03-29,211.94
MTR-00060,2025-03-30,206.23
MTR-00060,2025-03-31,229.89
MTR-00060,2025-04-01,253.99
MTR-00060,2025-04-02,275.86
MTR-00060,2025-04-03,242.07
MTR-00060,2025-04-04,257.55
MTR-00060,2025-04-05,212.43
MTR-00060,2025-04-06,222.75
MTR-00060,2025-04-07,248.15
MTR-00060,2025-04-08,239.24
MTR-00060,2025-04-09,243.02
MTR-00060,2025-04-10,274.85
MTR-00060,2025-04-11,252.2
MTR-00060,2025-04-12,213.79
MTR-00060,2025-04-13,232.93
MTR-00060,2025-04-14,278.06
MTR-00060,2025-04-15,208.63
MTR-00060,2025-04-16,224.64
MTR-00060,2025-04-17,266.96
MTR-00060,2025-04-18,252.8
MTR-00060,2025-04-19,236.19
MTR-00060,2025-04-20,186.68
MTR-00060,2025-04-21,255.41
MTR-00060,2025-04-22,262.43
MTR-00060,2025-04-23,244.65
MTR-00060,2025-04-24,265.24
MTR-00060,2025-04-25,266.82
MTR-00060,2025-04-26,211.8
MTR-00060,2025-04-27,210.6
MTR-00060,2025-04-28,268.62
MTR-00060,2025-04-29,254.39
MTR-00060,2025-04-30,260.3
MTR-00060,2025-05-01,254.09
MTR-00060,2025-05-02,252.99
MTR-00060,2025-05-03,210.08
MTR-00060,2025-05-04,222.05
MTR-00060,2025-05-05,233.9
MTR-00060,2025-05-06,219.18
MTR-00060,2025-05-07,249.57
MTR-00060,2025-05-08,276.34
MTR-00060,2025-05-09,253.33
MTR-00060,2025-05-10,207.9
MTR-00060,2025-05-11,205.7
MTR-00060,2025-05-12,240.64
MTR-00060,2025-05-13,198.46
MTR-00060,2025-05-14,272.22
MTR-00060,2025-05-15,238.35
MTR-00060,2025-05-16,248.77
MTR-00060,2025-05-17,206.16
MTR-00060,2025-05-18,199.58
MTR-00060,2025-05-19,272.59
MTR-00060,2025-05-20,227.17
MTR-00060,2025-05-21,259.61
MTR-00060,2025-05-22,219.68
MTR-00060,2025-05-23,244.7
MTR-00060,2025-05-24,228.24
MTR-00060,2025-05-25,202.32
MTR-00060,2025-05-26,256.93
MTR-00060,2025-05-27,236.87
MTR-00060,2025-05-28,240.35
MTR-00060,2025-05-29,260.95
MTR-00060,2025-05-30,256.68
MTR-00060,2025-05-31,231.87
MTR-00060,2025-06-01,159.26
MTR-00060,2025-06-02,236.63
MTR-00060,2025-06-03,252.07
MTR-00060,2025-06-04,246.75
MTR-00060,2025-06-05,252.25
MTR-00060,2025-06-06,264.36
MTR-00060,2025-06-07,197.62
MTR-00060,2025-06-08,212.78
MTR-00060,2025-06-09,268.38
MTR-00060,2025-06-10,245.65
MTR-00060,2025-06-11,258.28
MTR-00060,2025-06-12,208.49
MTR-00060,2025-06-13,245.92
MTR-00060,2025-06-14,200.17
MTR-00060,2025-06-15,169.03
MTR-00060,2025-06-16,253.06
MTR-00060,2025-06-17,248.67
MTR-00060,2025-06-18,227.39
MTR-00060,2025-06-19,216.98
MTR-00060,2025-06-20,278.55
MTR-00060,2025-06-21,211.97
MTR-00060,2025-06-22,211.39
MTR-00060,2025-06-23,229.02
MTR-00060,2025-06-24,235.91
MTR-00060,2025-06-25,265.13
MTR-00060,2025-06-26,242.83
MTR-00060,2025-06-27,265.43
MTR-00060,2025-06-28,210.77
MTR-00060,2025-06-29,221.03
MTR-00061,2025-01-01,25.28
MTR-00061,2025-01-02,23.23
MTR-00061,2025-01-03,22.09
MTR-00061,2025-01-04,17.38
MTR-00061,2025-01-05,18.47
MTR-00061,2025-01-06,20.41
MTR-00061,2025-01-07,21.34
MTR-00061,2025-01-08,21.02
MTR-00061,2025-01-09,22.1
MTR-00061,2025-01-10,22.36
MTR-00061,2025-01-11,16.91
MTR-00061,2025-01-12,20.47
MTR-00061,2025-01-13,24.5
MTR-00061,2025-01-14,22.92
MTR-00061,2025-01-15,24.16
MTR-00061,2025-01-16,22.35
MTR-00061,2025-01-17,24.34
MTR-00061,2025-01-18,20.26
MTR-00061,2025-01-19,15.83
MTR-00061,2025-01-20,24.02
MTR-00061,2025-01-21,21.57
MTR-00061,2025-01-22,22.59
MTR-00061,2025-01-23,19.66
MTR-00061,2025-01-24,22.81
MTR-00061,2025-01-25,17.09
MTR-00061,2025-01-26,19.24
MTR-00061,2025-01-27,21.63
MTR-00061,2025-01-28,21.94
MTR-00061,2025-01-29,24.93
MTR-00061,2025-01-30,23.82
MTR-00061,2025-01-31,23.66
MTR-00061,2025-02-01,18.15
MTR-00061,2025-02-02,17.39
MTR-00061,2025-02-03,22.31
MTR-00061,2025-02-04,20.97
MTR-00061,2025-02-05,25.68
MTR-00061,2025-02-06,23.15
MTR-00061,2025-02-07,22.28
MTR-00061,2025-02-08,18.74
MTR-00061,2025-02-09,17.88
MTR-00061,2025-02-10,22.87
MTR-00061,2025-02-11,21.71
MTR-00061,2025-02-12,23.74
MTR-00061,2025-02-13,24.06
MTR-00061,2025-02-14,23.94
MTR-00061,2025-02-15,20.55
MTR-00061,2025-02-16,21.44
MTR-00061,2025-02-17,24.43
MTR-00061,2025-02-18,22.62
MTR-00061,2025-02-19,20.15
MTR-00061,2025-02-20,20.3
MTR-00061,2025-02-21,24.33
MTR-00061,2025-02-22,19.7
MTR-00061,2025-02-23,20.05
MTR-00061,2025-02-24,20.42
MTR-00061,2025-02-25,20.72
MTR-00061,2025-02-26,23.37
MTR-00061,2025-02-27,22.84
MTR-00061,2025-02-28,23.72
MTR-00061,2025-03-01,18.64
MTR-00061,2025-03-02,19.34
MTR-00061,2025-03-03,22.41
MTR-00061,2025-03-04,23.99
MTR-00061,2025-03-05,21.64
MTR-00061,2025-03-06,22.87
MTR-00061,2025-03-07,23.83
MTR-00061,2025-03-08,19.38
MTR-00061,2025-03-09,19.82
MTR-00061,2025-03-10,24.51
MTR-00061,2025-03-11,22.79
MTR-00061,2025-03-12,26.4
MTR-00061,2025-03-13,23.51
MTR-00061,2025-03-14,23.18
MTR-00061,2025-03-15,18.15
MTR-00061,2025-03-16,20.16
MTR-00061,2025-03-17,19.37
MTR-00061,2025-03-18,21.61
MTR-00061,2025-03-19,22.86
MTR-00061,2025-03-20,23.33
MTR-00061,2025-03-21,21.71
MTR-00061,2025-03-22,17.95
MTR-00061,2025-03-23,19.28
MTR-00061,2025-03-24,22.21
MTR-00061,2025-03-25,22.42
MTR-00061,2025-03-26,24.33
MTR-00061,2025-03-27,25.4
MTR-00061,2025-03-28,22.59
MTR-00061,2025-03-29,20.68
MTR-00061,2025-03-30,18.93
MTR-00061,2025-03-31,22.14
MTR-00061,2025-04-01,22.68
MTR-00061,2025-04-02,25.09
MTR-00061,2025-04-03,20.57
MTR-00061,2025-04-04,20.35
MTR-00061,2025-04-05,22.33
MTR-00061,2025-04-06,18.43
MTR-00061,2025-04-07,22.91
MTR-00061,2025-04-08,22.42
MTR-00061,2025-04-09,25.81
MTR-00061,2025-04-10,25.06
MTR-00061,2025-04-11,21.11
MTR-00061,2025-04-12,19.86
MTR-00061,2025-04-13,20.24
MTR-00061,2025-04-14,24.26
MTR-00061,2025-04-15,19.77
MTR-00061,2025-04-16,20.32
MTR-00061,2025-04-17,24.38
MTR-00061,2025-04-18,20.85
MTR-00061,2025-04-19,20.19
MTR-00061,2025-04-20,17.98
MTR-00061,2025-04-21,20.4
MTR-00061,2025-04-22,21.56
MTR-00061,2025-04-23,23.03
MTR-00061,2025-04-24,23.64
MTR-00061,2025-04-25,23.85
MTR-00061,2025-04-26,20.86
MTR-00061,2025-04-27,18.38
MTR-00061,2025-04-28,24.42
MTR-00061,2025-04-29,23.16
MTR-00061,2025-04-30,23.42
MTR-00061,2025-05-01,27.16
MTR-00061,2025-05-02,24.05
MTR-00061,2025-05-03,19.23
MTR-00061,2025-05-04,18.97
MTR-00061,2025-05-05,22.95
MTR-00061,2025-05-06,20.49
MTR-00061,2025-05-07,23.6
MTR-00061,2025-05-08,22.9
MTR-00061,2025-05-09,23.31
MTR-00061,2025-05-10,19.58
MTR-00061,2025-05-11,17.51
MTR-00061,2025-05-12,24.0
MTR-00061,2025-05-13,21.86
MTR-00061,2025-05-14,24.57
MTR-00061,2025-05-15,24.12
MTR-00061,2025-05-16,25.81
MTR-00061,2025-05-17,19.38
MTR-00061,2025-05-18,20.65
MTR-00061,2025-05-19,26.0
MTR-00061,2025-05-20,21.62
MTR-00061,2025-05-21,24.71
MTR-00061,2025-05-22,23.77
MTR-00061,2025-05-23,21.03
MTR-00061,2025-05-24,19.12
MTR-00061,2025-05-25,23.11
MTR-00061,2025-05-26,24.52
MTR-00061,2025-05-27,23.51
MTR-00061,2025-05-28,21.56
MTR-00061,2025-05-29,19.05
MTR-00061,2025-05-30,20.46
MTR-00061,2025-05-31,19.27
MTR-00061,2025-06-01,19.25
MTR-00061,2025-06-02,24.91
MTR-00061,2025-06-03,21.06
MTR-00061,2025-06-04,20.91
MTR-00061,2025-06-05,23.57
MTR-00061,2025-06-06,21.91
MTR-00061,2025-06-07,18.59
MTR-00061,2025-06-08,20.9
MTR-00061,2025-06-09,20.74
MTR-00061,2025-06-10,24.25
MTR-00061,2025-06-11,23.23
MTR-00061,2025-06-12,21.64
MTR-00061,2025-06-13,22.39
MTR-00061,2025-06-14,17.89
MTR-00061,2025-06-15,18.76
MTR-00061,2025-06-16,25.36
MTR-00061,2025-06-17,21.17
MTR-00061,2025-06-18,19.44
MTR-00061,2025-06-19,22.33
MTR-00061,2025-06-20,24.89
MTR-00061,2025-06-21,19.27
MTR-00061,2025-06-22,18.56
MTR-00061,2025-06-23,21.74
MTR-00061,2025-06-24,24.03
MTR-00061,2025-06-25,22.82
MTR-00061,2025-06-26,20.31
MTR-00061,2025-06-27,23.15
MTR-00061,2025-06-28,19.04
MTR-00061,2025-06-29,20.06
MTR-00062,2025-01-01,22.97
MTR-00062,2025-01-02,24.46
MTR-00062,2025-01-03,19.56
MTR-00062,2025-01-04,21.6
MTR-00062,2025-01-05,19.35
MTR-00062,2025-01-06,24.34
MTR-00062,2025-01-07,21.07
MTR-00062,2025-01-08,21.32
MTR-00062,2025-01-09,26.03
MTR-00062,2025-01-10,26.13
MTR-00062,2025-01-11,20.37
MTR-00062,2025-01-12,19.05
MTR-00062,2025-01-13,21.76
MTR-00062,2025-01-14,22.18
MTR-00062,2025-01-15,20.55
MTR-00062,2025-01-16,23.9
MTR-00062,2025-01-17,23.73
MTR-00062,2025-01-18,20.15
MTR-00062,2025-01-19,21.44
MTR-00062,2025-01-20,22.94
MTR-00062,2025-01-21,23.6
MTR-00062,2025-01-22,19.94
MTR-00062,2025-01-23,24.22
MTR-00062,2025-01-24,23.91
MTR-00062,2025-01-25,17.78
MTR-00062,2025-01-26,19.27
MTR-00062,2025-01-27,25.09
MTR-00062,2025-01-28,23.67
MTR-00062,2025-01-29,21.9
MTR-00062,2025-01-30,24.02
MTR-00062,2025-01-31,26.35
MTR-00062,2025-02-01,17.46
MTR-00062,2025-02-02,20.68
MTR-00062,2025-02-03,23.7
MTR-00062,2025-02-04,20.92
MTR-00062,2025-02-05,23.82
MTR-00062,2025-02-06,22.19
MTR-00062,2025-02-07,22.68
MTR-00062,2025-02-08,20.56
MTR-00062,2025-02-09,20.5
MTR-00062,2025-02-10,24.1
MTR-00062,2025-02-11,27.68
MTR-00062,2025-02-12,23.02
MTR-00062,2025-02-13,21.37
MTR-00062,2025-02-14,24.55
MTR-00062,2025-02-15,20.29
MTR-00062,2025-02-16,19.05
MTR-00062,2025-02-17,22.31
MTR-00062,2025-02-18,25.9
MTR-00062,2025-02-19,19.75
MTR-00062,2025-02-20,23.9
MTR-00062,2025-02-21,22.29
MTR-00062,2025-02-22,20.55
MTR-00062,2025-02-23,18.74
MTR-00062,2025-02-24,24.25
MTR-00062,2025-02-25,25.43
MTR-00062,2025-02-26,22.58
MTR-00062,2025-02-27,22.85
MTR-00062,2025-02-28,24.22
MTR-00062,2025-03-01,21.17
MTR-00062,2025-03-02,23.35
MTR-00062,2025-03-03,22.92
MTR-00062,2025-03-04,22.89
MTR-00062,2025-03-05,21.7
MTR-00062,2025-03-06,19.46
MTR-00062,2025-03-07,25.55
MTR-00062,2025-03-08,19.87
MTR-00062,2025-03-09,18.42
MTR-00062,2025-03-10,25.25
MTR-00062,2025-03-11,25.42
MTR-00062,2025-03-12,24.84
MTR-00062,2025-03-13,22.94
MTR-00062,2025-03-14,24.19
MTR-00062,2025-03-15,18.68
MTR-00062,2025-03-16,21.22
MTR-00062,2025-03-17,23.07
